iter	Passed	Remaining
3385	2063	1593
3386	2064	1592
3387	2065	1592
3388	2066	1592
3389	2067	1591
3390	2068	1591
3391	2068	1590
3392	2069	1590
3393	2070	1589
3394	2070	1588
3395	2071	1588
3396	2071	1587
3397	2072	1586
3398	2072	1586
3399	2073	1585
3400	2074	1584
3401	2074	1584
3402	2075	1583
3403	2075	1583
3404	2076	1582
3405	2077	1581
3406	2077	1581
3407	2078	1580
3408	2078	1579
3409	2079	1579
3410	2079	1578
3411	2080	1577
3412	2080	1577
3413	2081	1576
3414	2081	1575
3415	2082	1575
3416	2082	1574
3417	2083	1573
3418	2084	1573
3419	2084	1572
3420	2085	1572
3421	2085	1571
3422	2086	1570
3423	2087	1570
3424	2087	1569
3425	2088	1568
3426	2088	1568
3427	2089	1567
3428	2089	1566
3429	2090	1566
3430	2090	1565
3431	2091	1564
3432	2092	1564
3433	2092	1563
3434	2093	1563
3435	2093	1562
3436	2094	1561
3437	2095	1561
3438	2095	1560
3439	2096	1560
3440	2096	1559
3441	2097	1558
3442	2097	1558
3443	2098	1557
3444	2099	1556
3445	2099	1556
3446	2100	1555
3447	2101	1555
3448	2101	1554
3449	2102	1553
3450	2102	1553
3451	2103	1552
3452	2103	1551
3453	2104	1551
3454	2105	1550
3455	2105	1550
3456	2106	1549
3457	2107	1548
3458	2107	1548
3459	2108	1547
3460	2108	1547
3461	2109	1546
3462	2110	1545
3463	2110	1545
3464	2111	1544
3465	2111	1543
3466	2112	1543
3467	2112	1542
3468	2113	1541
3469	2113	1541
3470	2114	1540
3471	2114	1539
3472	2115	1539
3473	2116	1538
3474	2116	1538
3475	2117	1537
3476	2117	1536
3477	2118	1536
3478	2118	1535
3479	2119	1534
3480	2119	1534
3481	2120	1533
3482	2121	1532
3483	2121	1532
3484	2122	1531
3485	2122	1530
3486	2123	1530
3487	2123	1529
3488	2124	1528
3489	2124	1528
3490	2125	1527
3491	2125	1526
3492	2126	1526
3493	2126	1525
3494	2127	1524
3495	2127	1524
3496	2128	1523
3497	2128	1522
3498	2129	1522
3499	2130	1521
3500	2130	1520
3501	2131	1520
3502	2131	1519
3503	2132	1518
3504	2133	1518
3505	2133	1518
3506	2134	1517
3507	2135	1516
3508	2135	1516
3509	2136	1515
3510	2136	1514
3511	2137	1514
3512	2137	1513
3513	2138	1512
3514	2139	1512
3515	2139	1511
3516	2140	1510
3517	2140	1510
3518	2141	1509
3519	2141	1508
3520	2142	1508
3521	2142	1507
3522	2143	1506
3523	2143	1506
3524	2144	1505
3525	2144	1504
3526	2145	1504
3527	2146	1503
3528	2146	1503
3529	2147	1502
3530	2147	1501
3531	2148	1501
3532	2148	1500
3533	2149	1499
3534	2149	1499
3535	2150	1498
3536	2150	1497
3537	2151	1497
3538	2152	1496
3539	2152	1495
3540	2153	1495
3541	2153	1494
3542	2154	1493
3543	2154	1493
3544	2155	1492
3545	2156	1492
3546	2156	1491
3547	2157	1490
3548	2157	1490
3549	2158	1489
3550	2158	1488
3551	2159	1488
3552	2159	1487
3553	2160	1486
3554	2160	1486
3555	2161	1485
3556	2162	1484
3557	2162	1484
3558	2163	1483
3559	2164	1483
3560	2164	1482
3561	2165	1481
3562	2165	1481
3563	2166	1480
3564	2166	1479
3565	2167	1479
3566	2167	1478
3567	2168	1477
3568	2168	1477
3569	2169	1476
3570	2169	1476
3571	2170	1475
3572	2171	1474
3573	2171	1474
3574	2172	1473
3575	2172	1472
3576	2173	1472
3577	2173	1471
3578	2174	1470
3579	2174	1470
3580	2175	1469
3581	2175	1468
3582	2176	1468
3583	2177	1467
3584	2177	1466
3585	2178	1466
3586	2178	1465
3587	2179	1464
3588	2179	1464
3589	2180	1463
3590	2180	1463
3591	2181	1462
3592	2181	1461
3593	2182	1461
3594	2182	1460
3595	2183	1459
3596	2184	1459
3597	2184	1458
3598	2185	1457
3599	2185	1457
3600	2186	1456
3601	2186	1455
3602	2187	1455
3603	2187	1454
3604	2188	1453
3605	2188	1453
3606	2189	1452
3607	2189	1451
3608	2190	1451
3609	2190	1450
3610	2191	1449
3611	2192	1449
3612	2192	1448
3613	2193	1447
3614	2193	1447
3615	2194	1446
3616	2194	1445
3617	2195	1445
3618	2195	1444
3619	2196	1444
3620	2196	1443
3621	2197	1442
3622	2197	1441
3623	2198	1441
3624	2199	1440
3625	2199	1440
3626	2200	1439
3627	2200	1438
3628	2201	1438
3629	2201	1437
3630	2202	1436
3631	2202	1436
3632	2203	1435
3633	2203	1434
3634	2204	1434
3635	2204	1433
3636	2205	1432
3637	2205	1432
3638	2206	1431
3639	2206	1430
3640	2207	1430
3641	2208	1429
3642	2208	1428
3643	2209	1428
3644	2209	1427
3645	2210	1426
3646	2210	1426
3647	2211	1425
3648	2211	1424
3649	2212	1424
3650	2212	1423
3651	2213	1423
3652	2213	1422
3653	2214	1421
3654	2214	1421
3655	2215	1420
3656	2216	1419
3657	2216	1419
3658	2217	1418
3659	2217	1417
3660	2218	1417
3661	2218	1416
3662	2219	1415
3663	2219	1415
3664	2220	1414
3665	2220	1413
3666	2221	1413
3667	2221	1412
3668	2222	1412
3669	2223	1411
3670	2223	1410
3671	2224	1410
3672	2224	1409
3673	2225	1408
3674	2225	1408
3675	2226	1407
3676	2226	1406
3677	2227	1406
3678	2227	1405
3679	2228	1404
3680	2228	1404
3681	2229	1403
3682	2230	1402
3683	2230	1402
3684	2231	1401
3685	2231	1400
3686	2232	1400
3687	2232	1399
3688	2233	1398
3689	2233	1398
3690	2234	1397
3691	2234	1396
3692	2235	1396
3693	2235	1395
3694	2236	1395
3695	2236	1394
3696	2237	1393
3697	2238	1393
3698	2238	1392
3699	2239	1391
3700	2239	1391
3701	2240	1390
3702	2240	1390
3703	2241	1389
3704	2241	1388
3705	2242	1388
3706	2242	1387
3707	2243	1386
3708	2243	1386
3709	2244	1385
3710	2245	1384
3711	2245	1384
3712	2246	1383
3713	2246	1382
3714	2247	1382
3715	2248	1381
3716	2248	1381
3717	2249	1380
3718	2249	1379
3719	2250	1379
3720	2267	1388
3721	2267	1387
3722	2268	1387
3723	2268	1386
3724	2269	1386
3725	2270	1385
3726	2270	1384
3727	2271	1384
3728	2271	1383
3729	2272	1383
3730	2273	1382
3731	2273	1381
3732	2274	1381
3733	2274	1380
3734	2275	1379
3735	2275	1379
3736	2276	1378
3737	2277	1378
3738	2277	1377
3739	2278	1376
3740	2278	1376
3741	2279	1375
3742	2279	1374
3743	2280	1374
3744	2281	1373
3745	2281	1372
3746	2282	1372
3747	2282	1371
3748	2283	1370
3749	2283	1370
3750	2284	1369
3751	2284	1369
3752	2285	1368
3753	2286	1367
3754	2286	1367
3755	2287	1366
3756	2287	1365
3757	2288	1365
3758	2289	1364
3759	2289	1364
3760	2290	1363
3761	2290	1362
3762	2291	1362
3763	2291	1361
3764	2292	1360
3765	2293	1360
3766	2293	1359
3767	2294	1358
3768	2294	1358
3769	2295	1357
3770	2295	1357
3771	2296	1356
3772	2297	1355
3773	2297	1355
3774	2298	1354
3775	2298	1353
3776	2299	1353
3777	2299	1352
3778	2300	1351
3779	2300	1351
3780	2301	1350
3781	2302	1350
3782	2302	1349
3783	2303	1348
3784	2303	1348
3785	2304	1347
3786	2304	1346
3787	2305	1346
3788	2305	1345
3789	2306	1344
3790	2307	1344
3791	2307	1343
3792	2308	1343
3793	2308	1342
3794	2309	1341
3795	2309	1341
3796	2310	1340
3797	2310	1339
3798	2311	1339
3799	2312	1338
3800	2312	1337
3801	2313	1337
3802	2313	1336
3803	2314	1335
3804	2314	1335
3805	2315	1334
3806	2315	1333
3807	2316	1333
3808	2316	1332
3809	2317	1332
3810	2318	1331
3811	2318	1330
3812	2319	1330
3813	2319	1329
3814	2320	1328
3815	2320	1328
3816	2321	1327
3817	2321	1326
3818	2322	1326
3819	2323	1325
3820	2323	1325
3821	2324	1324
3822	2324	1323
3823	2325	1323
3824	2325	1322
3825	2326	1321
3826	2327	1321
3827	2327	1320
3828	2328	1320
3829	2328	1319
3830	2329	1318
3831	2329	1318
3832	2330	1317
3833	2330	1316
3834	2331	1316
3835	2332	1315
3836	2332	1314
3837	2333	1314
3838	2333	1313
3839	2334	1313
3840	2334	1312
3841	2335	1311
3842	2335	1311
3843	2336	1310
3844	2336	1309
3845	2337	1309
3846	2338	1308
3847	2338	1307
3848	2339	1307
3849	2339	1306
3850	2340	1305
3851	2340	1305
3852	2341	1304
3853	2341	1304
3854	2342	1303
3855	2343	1302
3856	2343	1302
3857	2344	1301
3858	2344	1300
3859	2345	1300
3860	2345	1299
3861	2346	1298
3862	2346	1298
3863	2347	1297
3864	2348	1297
3865	2348	1296
3866	2349	1295
3867	2349	1295
3868	2350	1294
3869	2350	1293
3870	2351	1293
3871	2351	1292
3872	2352	1291
3873	2353	1291
3874	2353	1290
3875	2354	1290
3876	2354	1289
3877	2355	1288
3878	2356	1288
3879	2356	1287
3880	2357	1287
3881	2357	1286
3882	2358	1285
3883	2358	1285
3884	2359	1284
3885	2360	1283
3886	2360	1283
3887	2361	1282
3888	2361	1281
3889	2362	1281
3890	2362	1280
3891	2363	1280
3892	2364	1279
3893	2364	1278
3894	2365	1278
3895	2365	1277
3896	2366	1277
3897	2367	1276
3898	2367	1275
3899	2368	1275
3900	2369	1274
3901	2369	1274
3902	2370	1273
3903	2370	1272
3904	2371	1272
3905	2371	1271
3906	2372	1270
3907	2373	1270
3908	2373	1269
3909	2374	1269
3910	2375	1268
3911	2375	1268
3912	2376	1267
3913	2377	1266
3914	2377	1266
3915	2378	1265
3916	2379	1265
3917	2380	1264
3918	2380	1264
3919	2381	1263
3920	2381	1262
3921	2382	1262
3922	2382	1261
3923	2383	1260
3924	2384	1260
3925	2384	1259
3926	2385	1259
3927	2385	1258
3928	2386	1257
3929	2386	1257
3930	2387	1256
3931	2387	1255
3932	2388	1255
3933	2388	1254
3934	2389	1253
3935	2389	1253
3936	2390	1252
3937	2391	1252
3938	2391	1251
3939	2392	1251
3940	2393	1250
3941	2394	1249
3942	2394	1249
3943	2395	1248
3944	2395	1247
3945	2396	1247
3946	2396	1246
3947	2397	1245
3948	2397	1245
3949	2398	1244
3950	2399	1244
3951	2399	1243
3952	2400	1242
3953	2400	1242
3954	2401	1241
3955	2401	1240
3956	2402	1240
3957	2402	1239
3958	2403	1239
3959	2403	1238
3960	2404	1237
3961	2404	1237
3962	2405	1236
3963	2406	1235
3964	2406	1235
3965	2407	1234
3966	2407	1233
3967	2408	1233
3968	2408	1232
3969	2409	1232
3970	2409	1231
3971	2410	1230
3972	2411	1230
3973	2411	1229
3974	2412	1228
3975	2412	1228
3976	2413	1227
3977	2414	1227
3978	2414	1226
3979	2415	1225
3980	2415	1225
3981	2416	1224
3982	2416	1223
3983	2417	1223
3984	2417	1222
3985	2418	1221
3986	2419	1221
3987	2419	1220
3988	2420	1220
3989	2420	1219
3990	2421	1218
3991	2422	1218
3992	2422	1217
3993	2423	1217
3994	2424	1216
3995	2424	1216
3996	2425	1215
3997	2425	1214
3998	2426	1214
3999	2427	1213
4000	2427	1212
4001	2428	1212
4002	2428	1211
4003	2429	1210
4004	2429	1210
4005	2430	1209
4006	2430	1209
4007	2431	1208
4008	2432	1207
4009	2432	1207
4010	2433	1206
4011	2433	1205
4012	2434	1205
4013	2434	1204
4014	2435	1204
4015	2435	1203
4016	2436	1202
4017	2437	1202
4018	2437	1201
4019	2438	1201
4020	2439	1200
4021	2439	1199
4022	2440	1199
4023	2440	1198
4024	2441	1197
4025	2441	1197
4026	2442	1196
4027	2442	1195
4028	2443	1195
4029	2443	1194
4030	2444	1194
4031	2445	1193
4032	2445	1192
4033	2446	1192
4034	2447	1191
4035	2447	1191
4036	2448	1190
4037	2448	1189
4038	2449	1189
4039	2450	1188
4040	2450	1188
4041	2451	1187
4042	2451	1186
4043	2452	1186
4044	2452	1185
4045	2453	1184
4046	2454	1184
4047	2454	1183
4048	2455	1183
4049	2455	1182
4050	2456	1181
4051	2457	1181
4052	2457	1180
4053	2458	1180
4054	2459	1179
4055	2459	1178
4056	2460	1178
4057	2460	1177
4058	2461	1176
4059	2461	1176
4060	2462	1175
4061	2463	1175
4062	2463	1174
4063	2464	1173
4064	2464	1173
4065	2465	1172
4066	2466	1172
4067	2466	1171
4068	2467	1170
4069	2468	1170
4070	2468	1169
4071	2469	1169
4072	2469	1168
4073	2470	1167
4074	2470	1167
4075	2471	1166
4076	2472	1166
4077	2473	1165
4078	2473	1164
4079	2474	1164
4080	2474	1163
4081	2475	1163
4082	2476	1162
4083	2476	1161
4084	2477	1161
4085	2477	1160
4086	2478	1160
4087	2478	1159
4088	2479	1158
4089	2480	1158
4090	2480	1157
4091	2481	1156
4092	2481	1156
4093	2482	1155
4094	2482	1155
4095	2483	1154
4096	2484	1153
4097	2484	1153
4098	2485	1152
4099	2486	1152
4100	2486	1151
4101	2487	1150
4102	2487	1150
4103	2488	1149
4104	2488	1148
4105	2489	1148
4106	2489	1147
4107	2490	1146
4108	2490	1146
4109	2491	1145
4110	2492	1145
4111	2492	1144
4112	2493	1143
4113	2493	1143
4114	2494	1142
4115	2495	1142
4116	2495	1141
4117	2496	1140
4118	2496	1140
4119	2497	1139
4120	2497	1138
4121	2498	1138
4122	2498	1137
4123	2499	1137
4124	2500	1136
4125	2500	1135
4126	2501	1135
4127	2501	1134
4128	2502	1133
4129	2502	1133
4130	2503	1132
4131	2504	1132
4132	2504	1131
4133	2505	1130
4134	2505	1130
4135	2506	1129
4136	2506	1128
4137	2507	1128
4138	2507	1127
4139	2508	1127
4140	2509	1126
4141	2509	1125
4142	2510	1125
4143	2510	1124
4144	2511	1123
4145	2511	1123
4146	2512	1122
4147	2513	1122
4148	2513	1121
4149	2514	1120
4150	2514	1120
4151	2515	1119
4152	2515	1118
4153	2516	1118
4154	2517	1117
4155	2517	1117
4156	2518	1116
4157	2518	1115
4158	2519	1115
4159	2520	1114
4160	2520	1114
4161	2521	1113
4162	2521	1112
4163	2522	1112
4164	2523	1111
4165	2523	1111
4166	2524	1110
4167	2524	1109
4168	2525	1109
4169	2525	1108
4170	2526	1107
4171	2527	1107
4172	2527	1106
4173	2528	1105
4174	2528	1105
4175	2529	1104
4176	2529	1104
4177	2530	1103
4178	2531	1102
4179	2531	1102
4180	2532	1101
4181	2532	1101
4182	2533	1100
4183	2533	1099
4184	2534	1099
4185	2534	1098
4186	2535	1097
4187	2535	1097
4188	2536	1096
4189	2537	1095
4190	2537	1095
4191	2538	1094
4192	2538	1094
4193	2539	1093
4194	2540	1093
4195	2541	1092
4196	2541	1091
4197	2542	1091
4198	2542	1090
4199	2543	1089
4200	2543	1089
4201	2544	1088
4202	2545	1088
4203	2545	1087
4204	2546	1087
4205	2547	1086
4206	2547	1085
4207	2548	1085
4208	2548	1084
4209	2549	1083
4210	2550	1083
4211	2550	1082
4212	2551	1082
4213	2551	1081
4214	2552	1080
4215	2552	1080
4216	2553	1079
4217	2554	1079
4218	2554	1078
4219	2555	1077
4220	2555	1077
4221	2556	1076
4222	2556	1075
4223	2557	1075
4224	2557	1074
4225	2558	1074
4226	2559	1073
4227	2559	1072
4228	2560	1072
4229	2560	1071
4230	2561	1070
4231	2562	1070
4232	2562	1069
4233	2563	1069
4234	2563	1068
4235	2564	1067
4236	2564	1067
4237	2565	1066
4238	2565	1065
4239	2566	1065
4240	2566	1064
4241	2567	1064
4242	2568	1063
4243	2568	1062
4244	2569	1062
4245	2569	1061
4246	2570	1060
4247	2570	1060
4248	2571	1059
4249	2571	1058
4250	2572	1058
4251	2572	1057
4252	2573	1057
4253	2573	1056
4254	2574	1055
4255	2575	1055
4256	2575	1054
4257	2576	1053
4258	2576	1053
4259	2577	1052
4260	2577	1051
4261	2578	1051
4262	2578	1050
4263	2579	1050
4264	2579	1049
4265	2580	1048
4266	2580	1048
4267	2581	1047
4268	2581	1046
4269	2582	1046
4270	2583	1045
4271	2583	1045
4272	2584	1044
4273	2584	1043
4274	2585	1043
4275	2585	1042
4276	2586	1041
4277	2586	1041
4278	2587	1040
4279	2588	1040
4280	2588	1039
4281	2589	1038
4282	2589	1038
4283	2590	1037
4284	2590	1036
4285	2591	1036
4286	2592	1035
4287	2592	1035
4288	2593	1034
4289	2593	1033
4290	2594	1033
4291	2594	1032
4292	2595	1031
4293	2595	1031
4294	2596	1030
4295	2596	1030
4296	2597	1029
4297	2598	1028
4298	2598	1028
4299	2599	1027
4300	2600	1027
4301	2600	1026
4302	2601	1025
4303	2601	1025
4304	2602	1024
4305	2602	1023
4306	2603	1023
4307	2603	1022
4308	2604	1022
4309	2604	1021
4310	2605	1020
4311	2605	1020
4312	2606	1019
4313	2607	1018
4314	2607	1018
4315	2608	1017
4316	2608	1017
4317	2609	1016
4318	2609	1015
4319	2610	1015
4320	2610	1014
4321	2611	1013
4322	2612	1013
4323	2612	1012
4324	2613	1012
4325	2613	1011
4326	2614	1010
4327	2615	1010
4328	2615	1009
4329	2616	1009
4330	2616	1008
4331	2617	1007
4332	2617	1007
4333	2618	1006
4334	2618	1005
4335	2619	1005
4336	2619	1004
4337	2620	1003
4338	2621	1003
4339	2621	1002
4340	2622	1002
4341	2622	1001
4342	2623	1000
4343	2623	1000
4344	2624	999
4345	2625	999
4346	2625	998
4347	2626	997
4348	2626	997
4349	2627	996
4350	2628	996
4351	2628	995
4352	2629	994
4353	2629	994
4354	2630	993
4355	2630	992
4356	2631	992
4357	2632	991
4358	2632	991
4359	2633	990
4360	2633	989
4361	2634	989
4362	2634	988
4363	2635	987
4364	2635	987
4365	2636	986
4366	2636	986
4367	2637	985
4368	2638	984
4369	2638	984
4370	2639	983
4371	2639	982
4372	2640	982
4373	2640	981
4374	2641	981
4375	2641	980
4376	2642	979
4377	2642	979
4378	2643	978
4379	2644	977
4380	2644	977
4381	2645	976
4382	2645	976
4383	2646	975
4384	2647	974
4385	2647	974
4386	2648	973
4387	2648	973
4388	2649	972
4389	2649	971
4390	2650	971
4391	2650	970
4392	2651	969
4393	2652	969
4394	2652	968
4395	2653	968
4396	2653	967
4397	2654	966
4398	2654	966
4399	2655	965
4400	2656	964
4401	2656	964
4402	2657	963
4403	2657	963
4404	2658	962
4405	2658	961
4406	2659	961
4407	2660	960
4408	2660	960
4409	2661	959
4410	2661	958
4411	2662	958
4412	2662	957
4413	2663	956
4414	2663	956
4415	2664	955
4416	2664	955
4417	2665	954
4418	2665	953
4419	2666	953
4420	2667	952
4421	2667	951
4422	2668	951
4423	2668	950
4424	2669	950
4425	2669	949
4426	2670	948
4427	2670	948
4428	2671	947
4429	2671	946
4430	2672	946
4431	2672	945
4432	2673	945
4433	2674	944
4434	2674	943
4435	2675	943
4436	2675	942
4437	2676	941
4438	2676	941
4439	2677	940
4440	2677	940
4441	2678	939
4442	2678	938
4443	2679	938
4444	2679	937
4445	2680	936
4446	2681	936
4447	2681	935
4448	2682	935
4449	2683	934
4450	2683	933
4451	2684	933
4452	2684	932
4453	2685	932
4454	2685	931
4455	2686	930
4456	2686	930
4457	2687	929
4458	2687	928
4459	2688	928
4460	2688	927
4461	2689	927
4462	2690	926
4463	2690	925
4464	2691	925
4465	2691	924
4466	2692	924
4467	2692	923
4468	2693	922
4469	2694	922
4470	2694	921
4471	2695	920
4472	2695	920
4473	2696	919
4474	2696	919
4475	2697	918
4476	2698	917
4477	2698	917
4478	2699	916
4479	2699	915
4480	2700	915
4481	2700	914
4482	2701	914
4483	2701	913
4484	2702	912
4485	2702	912
4486	2703	911
4487	2703	910
4488	2704	910
4489	2705	909
4490	2705	909
4491	2706	908
4492	2706	907
4493	2707	907
4494	2707	906
4495	2708	905
4496	2708	905
4497	2709	904
4498	2709	904
4499	2710	903
4500	2710	902
4501	2711	902
4502	2711	901
4503	2712	900
4504	2713	900
4505	2713	899
4506	2714	899
4507	2714	898
4508	2715	897
4509	2715	897
4510	2716	896
4511	2716	895
4512	2717	895
4513	2717	894
4514	2718	894
4515	2718	893
4516	2719	892
4517	2720	892
4518	2720	891
4519	2721	891
4520	2721	890
4521	2722	889
4522	2722	889
4523	2723	888
4524	2723	887
4525	2724	887
4526	2725	886
4527	2725	886
4528	2726	885
4529	2726	884
4530	2727	884
4531	2727	883
4532	2728	882
4533	2728	882
4534	2729	881
4535	2730	881
4536	2730	880
4537	2731	879
4538	2731	879
4539	2732	878
4540	2732	877
4541	2733	877
4542	2733	876
4543	2734	876
4544	2734	875
4545	2735	874
4546	2736	874
4547	2736	873
4548	2737	873
4549	2737	872
4550	2738	871
4551	2739	871
4552	2739	870
4553	2740	870
4554	2740	869
4555	2741	868
4556	2741	868
4557	2742	867
4558	2742	866
4559	2743	866
4560	2744	865
4561	2744	865
4562	2745	864
4563	2746	864
4564	2746	863
4565	2747	862
4566	2747	862
4567	2748	861
4568	2748	860
4569	2749	860
4570	2749	859
4571	2750	859
4572	2751	858
4573	2751	857
4574	2752	857
4575	2752	856
4576	2753	856
4577	2754	855
4578	2754	854
4579	2755	854
4580	2755	853
4581	2756	852
4582	2756	852
4583	2757	851
4584	2757	851
4585	2758	850
4586	2759	849
4587	2759	849
4588	2760	848
4589	2761	848
4590	2761	847
4591	2762	846
4592	2762	846
4593	2763	845
4594	2764	845
4595	2764	844
4596	2765	843
4597	2765	843
4598	2766	842
4599	2767	842
4600	2767	841
4601	2768	840
4602	2768	840
4603	2769	839
4604	2769	839
4605	2770	838
4606	2770	837
4607	2771	837
4608	2771	836
4609	2772	835
4610	2773	835
4611	2773	834
4612	2774	834
4613	2774	833
4614	2775	832
4615	2775	832
4616	2776	831
4617	2776	831
4618	2777	830
4619	2777	829
4620	2778	829
4621	2778	828
4622	2779	827
4623	2779	827
4624	2780	826
4625	2781	826
4626	2781	825
4627	2782	824
4628	2782	824
4629	2783	823
4630	2783	822
4631	2784	822
4632	2784	821
4633	2785	821
4634	2785	820
4635	2786	819
4636	2786	819
4637	2787	818
4638	2788	817
4639	2788	817
4640	2789	816
4641	2789	816
4642	2790	815
4643	2790	814
4644	2791	814
4645	2791	813
4646	2792	813
4647	2792	812
4648	2793	811
4649	2793	811
4650	2794	810
4651	2795	809
4652	2795	809
4653	2796	808
4654	2796	808
4655	2797	807
4656	2797	806
4657	2798	806
4658	2798	805
4659	2799	804
4660	2799	804
4661	2800	803
4662	2800	803
4663	2801	802
4664	2802	801
4665	2802	801
4666	2803	800
4667	2803	800
4668	2804	799
4669	2804	798
4670	2805	798
4671	2806	797
4672	2806	797
4673	2807	796
4674	2807	795
4675	2808	795
4676	2808	794
4677	2809	793
4678	2809	793
4679	2810	792
4680	2811	792
4681	2811	791
4682	2812	790
4683	2812	790
4684	2813	789
4685	2814	789
4686	2814	788
4687	2815	787
4688	2815	787
4689	2816	786
4690	2816	786
4691	2817	785
4692	2817	784
4693	2818	784
4694	2819	783
4695	2819	782
4696	2820	782
4697	2820	781
4698	2821	781
4699	2821	780
4700	2822	779
4701	2822	779
4702	2823	778
4703	2823	778
4704	2824	777
4705	2825	776
4706	2825	776
4707	2826	775
4708	2826	775
4709	2827	774
4710	2827	773
4711	2828	773
4712	2829	772
4713	2829	771
4714	2830	771
4715	2830	770
4716	2831	770
4717	2832	769
4718	2832	768
4719	2833	768
4720	2833	767
4721	2834	767
4722	2834	766
4723	2835	765
4724	2836	765
4725	2836	764
4726	2837	764
4727	2837	763
4728	2838	762
4729	2838	762
4730	2839	761
4731	2840	761
4732	2840	760
4733	2841	759
4734	2841	759
4735	2842	758
4736	2843	758
4737	2843	757
4738	2844	756
4739	2844	756
4740	2845	755
4741	2845	754
4742	2846	754
4743	2846	753
4744	2847	753
4745	2847	752
4746	2848	751
4747	2848	751
4748	2849	750
4749	2849	749
4750	2850	749
4751	2851	748
4752	2851	748
4753	2852	747
4754	2852	746
4755	2853	746
4756	2853	745
4757	2854	745
4758	2854	744
4759	2855	743
4760	2855	743
4761	2856	742
4762	2856	741
4763	2857	741
4764	2857	740
4765	2858	740
4766	2859	739
4767	2859	738
4768	2860	738
4769	2860	737
4770	2861	737
4771	2861	736
4772	2862	735
4773	2862	735
4774	2863	734
4775	2863	733
4776	2864	733
4777	2864	732
4778	2865	732
4779	2865	731
4780	2866	730
4781	2867	730
4782	2868	729
4783	2868	729
4784	2869	728
4785	2869	727
4786	2870	727
4787	2870	726
4788	2871	726
4789	2871	725
4790	2872	724
4791	2872	724
4792	2873	723
4793	2873	722
4794	2874	722
4795	2874	721
4796	2875	721
4797	2875	720
4798	2876	719
4799	2876	719
4800	2877	718
4801	2877	717
4802	2878	717
4803	2878	716
4804	2879	716
4805	2880	715
4806	2880	714
4807	2881	714
4808	2882	713
4809	2882	713
4810	2883	712
4811	2883	711
4812	2884	711
4813	2884	710
4814	2885	710
4815	2885	709
4816	2886	708
4817	2886	708
4818	2887	707
4819	2887	707
4820	2888	706
4821	2889	705
4822	2889	705
4823	2890	704
4824	2890	703
4825	2891	703
4826	2892	702
4827	2892	702
4828	2893	701
4829	2893	700
4830	2894	700
4831	2894	699
4832	2895	699
4833	2896	698
4834	2896	697
4835	2897	697
4836	2897	696
4837	2898	696
4838	2898	695
4839	2899	694
4840	2899	694
4841	2900	693
4842	2900	693
4843	2901	692
4844	2901	691
4845	2902	691
4846	2903	690
4847	2903	689
4848	2904	689
4849	2905	688
4850	2905	688
4851	2906	687
4852	2906	686
4853	2907	686
4854	2907	685
4855	2908	685
4856	2908	684
4857	2909	683
4858	2909	683
4859	2910	682
4860	2911	682
4861	2911	681
4862	2912	680
4863	2912	680
4864	2913	679
4865	2914	679
4866	2914	678
4867	2915	677
4868	2915	677
4869	2916	676
4870	2916	676
4871	2917	675
4872	2917	674
4873	2918	674
4874	2919	673
4875	2919	673
4876	2920	672
4877	2921	671
4878	2921	671
4879	2922	670
4880	2922	670
4881	2923	669
4882	2924	668
4883	2924	668
4884	2925	667
4885	2925	667
4886	2926	666
4887	2926	665
4888	2927	665
4889	2928	664
4890	2928	664
4891	2929	663
4892	2929	662
4893	2930	662
4894	2930	661
4895	2931	661
4896	2931	660
4897	2932	659
4898	2933	659
4899	2933	658
4900	2934	657
4901	2934	657
4902	2935	656
4903	2935	656
4904	2936	655
4905	2936	654
4906	2937	654
4907	2937	653
4908	2938	653
4909	2938	652
4910	2939	651
4911	2939	651
4912	2940	650
4913	2941	649
4914	2941	649
4915	2942	648
4916	2942	648
4917	2943	647
4918	2943	646
4919	2944	646
4920	2944	645
4921	2945	645
4922	2945	644
4923	2946	643
4924	2946	643
4925	2947	642
4926	2947	642
4927	2948	641
4928	2948	640
4929	2949	640
4930	2949	639
4931	2950	638
4932	2951	638
4933	2951	637
4934	2952	637
4935	2952	636
4936	2953	635
4937	2953	635
4938	2954	634
4939	2954	634
4940	2955	633
4941	2955	632
4942	2956	632
4943	2956	631
4944	2957	630
4945	2957	630
4946	2958	629
4947	2959	629
4948	2959	628
4949	2960	627
4950	2960	627
4951	2961	626
4952	2961	626
4953	2962	625
4954	2963	624
4955	2963	624
4956	2964	623
4957	2964	623
4958	2965	622
4959	2965	621
4960	2966	621
4961	2967	620
4962	2967	620
4963	2968	619
4964	2968	618
4965	2969	618
4966	2969	617
4967	2970	617
4968	2971	616
4969	2971	615
4970	2972	615
4971	2972	614
4972	2973	614
4973	2973	613
4974	2974	612
4975	2975	612
4976	2975	611
4977	2976	611
4978	2976	610
4979	2977	609
4980	2977	609
4981	2978	608
4982	2979	608
4983	2979	607
4984	2980	606
4985	2980	606
4986	2981	605
4987	2982	605
4988	2982	604
4989	2983	603
4990	2983	603
4991	2984	602
4992	2984	601
4993	2985	601
4994	2985	600
4995	2986	600
4996	2986	599
4997	2987	598
4998	2987	598
4999	2988	597
5000	2989	597
5001	2989	596
5002	2990	595
5003	2990	595
5004	2991	594
5005	2991	594
5006	2992	593
5007	2993	592
5008	2993	592
5009	2994	591
5010	2994	591
5011	2995	590
5012	2996	589
