iter	RMSE
2924	0.1006117114
2925	0.1006015253
2926	0.1006003968
2927	0.1005873142
2928	0.1005733347
2929	0.1005664584
2930	0.1005603715
2931	0.1005541061
2932	0.1005430509
2933	0.1005295517
2934	0.1005211625
2935	0.1005151779
2936	0.1005044192
2937	0.1004968615
2938	0.1004902558
2939	0.1004832396
2940	0.1004739828
2941	0.1004614564
2942	0.1004496917
2943	0.100441205
2944	0.1004327181
2945	0.1004234614
2946	0.1004168117
2947	0.1004092583
2948	0.1003981243
2949	0.1003894645
2950	0.100381237
2951	0.1003746625
2952	0.1003682526
2953	0.1003608238
2954	0.1003564975
2955	0.1003432521
2956	0.1003345926
2957	0.1003263944
2958	0.1003209675
2959	0.1003079689
2960	0.1002998363
2961	0.1002907497
2962	0.1002786494
2963	0.1002716455
2964	0.1002645541
2965	0.1002592421
2966	0.1002499953
2967	0.1002419328
2968	0.1002338578
2969	0.1002280839
2970	0.1002214195
2971	0.1002074843
2972	0.1002030822
2973	0.1001957868
2974	0.1001898207
2975	0.1001801293
2976	0.100172217
2977	0.1001585036
2978	0.100147506
2979	0.1001417748
2980	0.1001294514
2981	0.1001205734
2982	0.1001132638
2983	0.1001116741
2984	0.1001018852
2985	0.1000950892
2986	0.1000857934
2987	0.1000799407
2988	0.1000666751
2989	0.1000588627
2990	0.1000471163
2991	0.100040185
2992	0.1000321443
2993	0.1000286053
2994	0.1000270277
2995	0.1000183794
2996	0.1000116363
2997	0.1000006711
2998	0.09999156062
2999	0.09998296092
3000	0.09997154629
3001	0.0999680713
3002	0.09995489621
3003	0.09994689883
3004	0.09993851355
3005	0.09992857713
3006	0.09992358542
3007	0.09991961064
3008	0.09990850684
3009	0.09990693718
3010	0.09989889474
3011	0.09989204882
3012	0.09988320317
3013	0.09987829734
3014	0.09986961765
3015	0.09986499431
3016	0.09985286119
3017	0.09984100894
3018	0.09983992976
3019	0.09983215117
3020	0.09982111255
3021	0.09981955724
3022	0.0998125958
3023	0.09980089168
3024	0.09979248198
3025	0.09978411921
3026	0.09977476256
3027	0.09976868656
3028	0.09975672824
3029	0.09974503438
3030	0.09973549528
3031	0.09972986733
3032	0.09972162938
3033	0.09971278607
3034	0.0997075361
3035	0.09969983858
3036	0.09969158515
3037	0.09968309389
3038	0.09967477137
3039	0.09967088828
3040	0.09966490398
3041	0.09965408953
3042	0.09964394183
3043	0.09964047861
3044	0.09963256172
3045	0.09962737491
3046	0.09961893006
3047	0.09961063248
3048	0.0996071385
3049	0.09959678878
3050	0.09958729013
3051	0.09957886729
3052	0.09957420937
3053	0.09956424697
3054	0.0995522677
3055	0.09954231849
3056	0.09953366148
3057	0.09952523439
3058	0.09952132256
3059	0.09951241116
3060	0.09950380961
3061	0.09949593511
3062	0.09949100995
3063	0.09947971753
3064	0.09947539547
3065	0.09946692739
3066	0.09945805526
3067	0.0994474143
3068	0.09943810983
3069	0.09942996986
3070	0.09942247965
3071	0.09941484746
3072	0.09940580587
3073	0.09940238149
3074	0.0993920758
3075	0.09938064792
3076	0.09937496207
3077	0.09936444417
3078	0.09935792688
3079	0.09935061499
3080	0.09933737454
3081	0.09933069017
3082	0.09932141797
3083	0.09931128429
3084	0.09930978123
3085	0.09930330494
3086	0.09929348421
3087	0.09928691766
3088	0.09928031819
3089	0.09927217781
3090	0.09926172498
3091	0.09925507361
3092	0.09924226714
3093	0.09923180424
3094	0.09921889458
3095	0.09920909863
3096	0.09920093716
3097	0.0991891406
3098	0.0991853525
3099	0.0991805875
3100	0.0991765077
3101	0.09916669186
3102	0.09915829007
3103	0.09914612695
3104	0.09913833572
3105	0.09913100688
3106	0.09911964949
3107	0.09911136999
3108	0.09910612871
3109	0.09909860481
3110	0.09909056096
3111	0.09907773286
3112	0.09907013309
3113	0.09906233562
3114	0.0990545377
3115	0.09904400379
3116	0.09903841945
3117	0.09903003768
3118	0.09902073926
3119	0.09900882426
3120	0.09900017441
3121	0.09899137159
3122	0.09898098458
3123	0.09897225837
3124	0.09896296162
3125	0.09895482098
3126	0.09894961195
3127	0.09894291885
3128	0.0989335573
3129	0.09892489467
3130	0.09891713401
3131	0.09890992984
3132	0.09890064373
3133	0.09889450169
3134	0.09888652463
3135	0.09887837182
3136	0.0988708806
3137	0.09886343995
3138	0.09885729534
3139	0.09884747247
3140	0.09884365265
3141	0.09883862105
3142	0.09883342286
3143	0.09883016171
3144	0.09882244289
3145	0.09881377721
3146	0.09880321953
3147	0.09879303822
3148	0.09878222811
3149	0.09877662027
3150	0.0987612547
3151	0.09875299091
3152	0.09874397366
3153	0.09873966023
3154	0.09873034182
3155	0.09872306517
3156	0.09871666127
3157	0.09871231743
3158	0.09870337189
3159	0.09869608182
3160	0.09868967861
3161	0.09868331425
3162	0.09867678607
3163	0.09866421085
3164	0.09865391937
3165	0.09864678666
3166	0.09863912654
3167	0.09863506542
3168	0.09862696291
3169	0.09861771351
3170	0.09860815646
3171	0.09859993329
3172	0.09859252879
3173	0.09858083365
3174	0.09857598027
3175	0.09856815193
3176	0.09856020333
3177	0.09855141939
3178	0.09854804426
3179	0.09853840428
3180	0.09853341867
3181	0.09852579311
3182	0.09851725363
3183	0.0985094684
3184	0.09850105373
3185	0.09849309207
3186	0.09848653115
3187	0.09847440288
3188	0.09846729511
3189	0.09846280453
3190	0.09845675051
3191	0.09845427689
3192	0.09844402314
3193	0.09843528775
3194	0.09842983848
3195	0.0984197253
3196	0.09841270072
3197	0.09840248939
3198	0.09839398384
3199	0.09838327412
3200	0.09837415782
3201	0.09837032188
3202	0.09836211831
3203	0.09835514274
3204	0.09834772611
3205	0.09834355667
3206	0.09833625657
3207	0.09832477456
3208	0.09831543502
3209	0.09831189786
3210	0.09830094489
3211	0.09829407376
3212	0.09828806863
3213	0.09828665241
3214	0.09828023748
3215	0.09827470969
3216	0.09826972168
3217	0.09826126
3218	0.09825502349
3219	0.09824674053
3220	0.09824022806
3221	0.09823763027
3222	0.09823043932
3223	0.09821908471
3224	0.09821277212
3225	0.09820372855
3226	0.09819622115
3227	0.09819098246
3228	0.09818325308
3229	0.09817600835
3230	0.09817072737
3231	0.0981661354
3232	0.09816089245
3233	0.09815767572
3234	0.09814230828
3235	0.09813533384
3236	0.09812729674
3237	0.0981196075
3238	0.09811419479
3239	0.09810614397
3240	0.09809572984
3241	0.09809020552
3242	0.09808178038
3243	0.09807430943
3244	0.09806640114
3245	0.09805808771
3246	0.09804670905
3247	0.09803471616
3248	0.09803030547
3249	0.09802291983
3250	0.09801370222
3251	0.09800637051
3252	0.0979965371
3253	0.09798872935
3254	0.09797791073
3255	0.09797382581
3256	0.09796527732
3257	0.09795598144
3258	0.09795003683
3259	0.09794273761
3260	0.0979383941
3261	0.09792634352
3262	0.09791905228
3263	0.09791276951
3264	0.0979038436
3265	0.09789608004
3266	0.09788580065
3267	0.09787957134
3268	0.09787201674
3269	0.0978648413
3270	0.0978566413
3271	0.09785309359
3272	0.09784413467
3273	0.09783334327
3274	0.09782466467
3275	0.09781544475
3276	0.09781137636
3277	0.09780308226
3278	0.09780052134
3279	0.09779797547
3280	0.09779013662
3281	0.09777834956
3282	0.0977649613
3283	0.09775528911
3284	0.09774569659
3285	0.09773803631
3286	0.09772763465
3287	0.09771866845
3288	0.09771490914
3289	0.09770690739
3290	0.09770323998
3291	0.09769604459
3292	0.09768657766
3293	0.0976788915
3294	0.09767290946
3295	0.09766247327
3296	0.09765366793
3297	0.09764624201
3298	0.09763742729
3299	0.09762900428
3300	0.0976235988
3301	0.09761466164
3302	0.09760488705
3303	0.09759774418
3304	0.09758608778
3305	0.09757833078
3306	0.09757188106
3307	0.09756439937
3308	0.09755697435
3309	0.09755043902
3310	0.09754439582
3311	0.09753732737
3312	0.09753145595
3313	0.09752313396
3314	0.09751547594
3315	0.09750520281
3316	0.0975017555
3317	0.09749279651
3318	0.09748247207
3319	0.09747372954
3320	0.09746940521
3321	0.09745992495
3322	0.09744991595
3323	0.09744485339
3324	0.09743942998
3325	0.09743190217
3326	0.09742478464
3327	0.09741724089
3328	0.09740762395
3329	0.09740048081
3330	0.09738988551
3331	0.09737799914
3332	0.09736988869
3333	0.09736287631
3334	0.09735594215
3335	0.09734867655
3336	0.09733711776
3337	0.09732872536
3338	0.09732076245
3339	0.09731219604
3340	0.09730598714
3341	0.09729904972
3342	0.09728731785
3343	0.09727734611
3344	0.0972638151
3345	0.09725977855
3346	0.09724899114
3347	0.09723933678
3348	0.09723553824
3349	0.09722658598
3350	0.09721940669
3351	0.09720819516
3352	0.09719812171
3353	0.09719326107
3354	0.09718283366
3355	0.09716965277
3356	0.09716369069
3357	0.09715750119
3358	0.09714977079
3359	0.09713944286
3360	0.09712879119
3361	0.09711951677
3362	0.09710968368
3363	0.09710063487
3364	0.09709074009
3365	0.09708458399
3366	0.09707559267
3367	0.09706647727
3368	0.09705482273
3369	0.09704663625
3370	0.09704095797
3371	0.09703299239
3372	0.09702574619
3373	0.09701829523
3374	0.09700780041
3375	0.0969971135
3376	0.09698899447
3377	0.09697881157
3378	0.09697044155
3379	0.09695910918
3380	0.09694974297
3381	0.09693987461
3382	0.09693523928
3383	0.09692997936
3384	0.09691753633
3385	0.09691121364
3386	0.09690403603
3387	0.09690158568
3388	0.09689393833
3389	0.09688612356
3390	0.09687607639
3391	0.09687148921
3392	0.09686484772
3393	0.09685528165
3394	0.09684544744
3395	0.09683751719
3396	0.09683052913
3397	0.09682447253
3398	0.09681687106
3399	0.09680860868
3400	0.09680027571
3401	0.09679421932
3402	0.0967866827
3403	0.09677746247
3404	0.09676826596
3405	0.09676214083
3406	0.09675084037
3407	0.09674729178
3408	0.09673988456
3409	0.09672847943
3410	0.09671860753
3411	0.09671145869
3412	0.09670496466
3413	0.09669696712
3414	0.09668949565
3415	0.09668316514
3416	0.09667554823
3417	0.09666924457
3418	0.0966649747
3419	0.09666099388
3420	0.0966540638
3421	0.09664308939
3422	0.09663713337
3423	0.0966306498
3424	0.09661984098
3425	0.09661106187
3426	0.09660745096
3427	0.09660285429
3428	0.09659209615
3429	0.09658438134
3430	0.09657563556
3431	0.09657130844
3432	0.09656109125
3433	0.09655597266
3434	0.09654782938
3435	0.09654250841
3436	0.09653257235
3437	0.09652239111
3438	0.09651708094
3439	0.09650746993
3440	0.09649785851
3441	0.09649108624
3442	0.09648509059
3443	0.09647879877
3444	0.09647284505
3445	0.09646764293
3446	0.0964587063
3447	0.0964519095
3448	0.09644390616
3449	0.096437992
3450	0.09642688926
3451	0.09641423571
3452	0.09640696704
3453	0.09640099557
3454	0.09639603918
3455	0.09638547706
3456	0.09637492148
3457	0.09637168382
3458	0.09636303413
3459	0.09635909324
3460	0.09635301716
3461	0.09634297817
3462	0.09633563003
3463	0.09632850888
3464	0.09632269854
3465	0.09631702255
3466	0.09630720127
3467	0.09629743448
3468	0.0962945419
3469	0.09629081414
3470	0.09628483192
3471	0.09627700769
3472	0.09626773457
3473	0.09626106038
3474	0.09625166479
3475	0.09624434682
3476	0.09623668828
3477	0.09622652966
3478	0.0962172076
3479	0.09621240476
3480	0.09620805691
3481	0.09620421131
3482	0.09619763244
3483	0.09619067932
3484	0.09618619321
3485	0.09617887655
3486	0.0961707822
3487	0.09616277439
3488	0.09615575389
3489	0.09614650034
3490	0.09614152119
3491	0.09613524141
3492	0.09612992982
3493	0.09612260012
3494	0.09611664598
3495	0.09610674601
3496	0.09610311175
3497	0.09609650521
3498	0.0960897233
3499	0.09608057144
3500	0.09607543958
3501	0.09606955764
3502	0.09606249271
3503	0.09605553848
3504	0.09604106159
3505	0.09603743399
3506	0.09602779236
3507	0.0960230287
3508	0.0960206629
3509	0.09601560237
3510	0.0960071403
3511	0.09600354187
3512	0.09599661878
3513	0.09598904992
3514	0.09598122201
3515	0.09597206112
3516	0.09596678815
3517	0.09596163302
3518	0.09595497979
3519	0.09594875921
3520	0.09594156049
3521	0.09593638883
3522	0.0959280284
3523	0.09591981129
3524	0.09591286335
3525	0.09590773191
3526	0.09589679636
3527	0.09588444288
3528	0.09587588897
3529	0.09586801118
3530	0.09586121895
3531	0.09585507375
3532	0.09584711892
3533	0.09583390565
3534	0.09582730087
3535	0.09582194499
3536	0.09581462512
3537	0.09580681565
3538	0.09580101699
3539	0.09579268321
3540	0.09578275246
3541	0.0957733926
3542	0.09576863925
3543	0.09576554446
3544	0.09575795813
3545	0.09574897347
3546	0.09574074179
3547	0.09573643349
3548	0.09572875242
3549	0.09572165488
3550	0.09570961033
3551	0.09570234754
3552	0.09569530147
3553	0.09569155997
3554	0.09568939568
3555	0.09568028156
3556	0.09567270074
3557	0.09566296454
3558	0.09565768861
3559	0.09564989984
3560	0.09564269159
3561	0.09563673964
3562	0.09563209799
3563	0.09562450366
3564	0.09561387241
3565	0.0956092581
3566	0.09559882264
3567	0.09559132204
3568	0.09558178393
3569	0.09557362172
3570	0.0955630457
3571	0.09555747587
3572	0.09554718333
3573	0.09554007327
3574	0.09553574258
3575	0.0955289352
3576	0.09551916475
3577	0.09551230992
3578	0.09550249995
3579	0.09549675321
3580	0.09548842636
3581	0.09547976983
3582	0.09547066447
3583	0.09546550431
3584	0.09545892614
3585	0.09545062453
3586	0.09544741135
3587	0.09543529949
3588	0.09543017965
3589	0.09542124576
3590	0.09541423635
3591	0.09540744736
3592	0.09540502783
3593	0.09539518871
3594	0.09538835226
3595	0.09538461485
3596	0.09537878835
3597	0.09536886795
3598	0.09536603566
3599	0.09536214239
3600	0.09535222946
3601	0.09534525439
3602	0.09533885914
3603	0.09533105726
3604	0.09531908813
3605	0.09531110667
3606	0.09530606876
3607	0.09529960523
3608	0.09528753223
3609	0.09528088211
3610	0.09527707522
3611	0.09526927821
3612	0.09525955588
3613	0.09525262648
3614	0.09524635315
3615	0.09523881919
3616	0.09523561202
3617	0.0952320127
3618	0.09522633276
3619	0.09521848484
3620	0.09521391827
3621	0.09520848883
3622	0.09520540899
3623	0.09519967466
3624	0.09519279732
3625	0.09518222532
3626	0.09517420759
3627	0.09516798046
3628	0.09516200936
3629	0.09514977237
3630	0.09514297443
3631	0.0951354833
3632	0.09512484435
3633	0.09511469078
3634	0.09510889953
3635	0.09510152731
3636	0.09509064261
3637	0.09508602516
3638	0.09507529306
3639	0.09506830063
3640	0.09506176102
3641	0.0950537958
3642	0.09504773833
3643	0.09504131692
3644	0.09503636241
3645	0.09503289464
3646	0.0950290843
3647	0.09502270263
3648	0.09501720203
3649	0.09500849012
3650	0.09499849133
3651	0.09499432716
3652	0.09498615584
3653	0.09498293546
3654	0.09497339896
3655	0.09496400923
3656	0.09495316337
3657	0.09494882185
3658	0.09494107915
3659	0.09492989247
3660	0.09492531574
3661	0.09491974172
3662	0.09491552413
3663	0.09490886292
3664	0.09489441736
3665	0.0948893742
3666	0.09488188124
3667	0.09487156501
3668	0.09486213633
3669	0.09485867909
3670	0.09484953367
3671	0.09484189865
3672	0.09483835906
3673	0.09483395837
3674	0.09483093078
3675	0.09482291329
3676	0.09481218261
3677	0.09480533185
3678	0.09479436567
3679	0.09478675337
3680	0.09477807101
3681	0.09477548117
3682	0.09476964571
3683	0.09476218691
3684	0.09475102818
3685	0.09474199285
3686	0.09473484638
3687	0.09472995357
3688	0.09472424397
3689	0.09471806788
3690	0.0947140494
3691	0.09470662574
3692	0.09470095187
3693	0.0946902923
3694	0.09468084914
3695	0.09467521614
3696	0.09466894986
3697	0.09466159704
3698	0.09465192365
3699	0.09464552796
3700	0.09463528637
3701	0.09462578414
3702	0.09461967618
3703	0.09461012899
3704	0.09460612191
3705	0.09459883652
3706	0.09459320739
3707	0.09458682087
3708	0.09457919743
3709	0.09457285852
3710	0.09456337462
3711	0.09455477439
3712	0.09454622388
3713	0.09453582101
3714	0.09452702604
3715	0.09451853334
3716	0.0945130904
3717	0.09450808887
3718	0.09450134326
3719	0.09449464789
3720	0.09449245873
3721	0.09448507714
3722	0.09447480951
3723	0.09446784737
3724	0.09446290789
3725	0.09445674347
3726	0.09445000426
3727	0.09444629046
3728	0.09443988115
3729	0.09443357871
3730	0.09442456683
3731	0.09441583351
3732	0.09440651208
3733	0.09440036359
3734	0.09439216808
3735	0.09438605657
3736	0.09438046487
3737	0.09437580858
3738	0.09436390313
3739	0.09435137772
3740	0.09433983221
3741	0.09433496082
3742	0.09432574416
3743	0.09431686984
3744	0.09430963005
3745	0.09430385006
3746	0.09429544321
3747	0.09428923065
3748	0.09428075141
3749	0.09427467576
3750	0.09426977091
3751	0.09426266121
3752	0.09425583285
3753	0.09424713968
3754	0.09424230994
3755	0.09423889561
3756	0.09423135201
3757	0.09422232149
3758	0.09421537676
3759	0.09420952451
3760	0.09420018822
3761	0.09419233128
3762	0.0941836951
3763	0.09417674193
3764	0.09416734461
3765	0.09415574009
3766	0.09414854336
3767	0.09413977102
3768	0.09413536797
3769	0.09412557568
3770	0.09411641388
3771	0.09410840545
3772	0.0941018648
3773	0.09409022723
3774	0.0940881691
3775	0.09408489484
3776	0.09407566726
3777	0.09407209665
3778	0.09406724378
3779	0.09406066773
3780	0.09405375152
3781	0.09404777545
3782	0.09403871961
3783	0.09403233839
3784	0.09402741706
3785	0.09402066949
3786	0.09401678044
3787	0.09401202622
3788	0.09400924977
3789	0.09400378397
3790	0.09399975324
3791	0.09399173636
3792	0.09398048922
3793	0.09397341605
3794	0.09396450943
3795	0.09395567866
3796	0.09394997351
3797	0.09394268419
3798	0.09393373226
3799	0.09392769441
3800	0.09391800433
3801	0.09391173167
3802	0.0939038464
3803	0.09389657105
3804	0.09389034215
3805	0.09388284664
3806	0.09387555066
3807	0.09387012957
3808	0.0938637779
3809	0.09385650686
3810	0.09384928907
3811	0.09384229981
3812	0.09383923161
3813	0.09382949399
3814	0.09382201655
3815	0.09381968932
3816	0.09381485399
3817	0.09380770769
3818	0.09379982035
3819	0.09379195484
3820	0.09378815893
3821	0.09378433655
3822	0.0937771078
3823	0.09377012174
3824	0.09376248282
3825	0.09375544911
3826	0.09374811133
3827	0.09374515547
3828	0.09373725269
3829	0.09372797562
3830	0.0937215391
3831	0.0937128802
3832	0.09370691856
3833	0.09370020245
3834	0.09369424535
3835	0.09368810593
3836	0.09368064587
3837	0.09367813598
3838	0.09367152514
3839	0.09366501901
3840	0.09365774032
3841	0.09365562258
3842	0.09365001412
3843	0.09364330894
3844	0.09363476911
3845	0.09363089918
3846	0.09362424379
3847	0.09361818892
3848	0.09360931115
3849	0.09360212709
3850	0.09359831431
3851	0.09359375651
3852	0.09358775038
3853	0.09358295546
3854	0.09357651809
3855	0.09356862346
3856	0.09356004982
3857	0.09355316243
3858	0.09354605629
3859	0.09353927483
3860	0.09353410779
3861	0.09352573893
3862	0.093518621
3863	0.09351187129
3864	0.09350859314
3865	0.09350090752
3866	0.09349806477
3867	0.09349024272
3868	0.09348299175
3869	0.0934780448
3870	0.09347279051
3871	0.09346233864
3872	0.09345280233
3873	0.09345010689
3874	0.09344723954
3875	0.09343733364
3876	0.09343051187
3877	0.09342085293
3878	0.09340960637
3879	0.09340322829
3880	0.09339518706
3881	0.0933923221
3882	0.0933831079
3883	0.09337719808
3884	0.09336981822
3885	0.09336420205
3886	0.09335648561
3887	0.09335191882
3888	0.0933467158
3889	0.09333668772
3890	0.09332519318
3891	0.09331847969
3892	0.09331263847
3893	0.09330337125
3894	0.09329699107
3895	0.09328930987
3896	0.09328187009
3897	0.09327903528
3898	0.09326951856
3899	0.09326482873
3900	0.09325559654
3901	0.09325223939
3902	0.09324473467
3903	0.09324108834
3904	0.09323227993
3905	0.09322539348
3906	0.09321574162
3907	0.09320848322
3908	0.09319806504
3909	0.09319444893
3910	0.09318843262
3911	0.09318268281
3912	0.09317449796
3913	0.09316855832
3914	0.09315811802
3915	0.09315045952
3916	0.09314585289
3917	0.09314338905
3918	0.093139726
3919	0.09313207524
3920	0.09312887483
3921	0.09311821967
3922	0.09310817097
3923	0.09310465737
3924	0.09309746953
3925	0.0930903136
3926	0.0930781079
3927	0.09306748525
3928	0.09306278457
3929	0.09305777071
3930	0.0930521186
3931	0.09304583404
3932	0.09303577014
3933	0.09302837744
3934	0.0930220513
3935	0.09301621718
3936	0.09300541637
3937	0.09299805254
3938	0.09299258148
3939	0.09298709781
3940	0.09298155382
3941	0.09297836117
3942	0.09297004076
3943	0.09296670919
3944	0.09296127325
3945	0.09295301673
3946	0.09294960609
3947	0.09294342154
3948	0.09293652084
3949	0.09292924934
3950	0.09292349201
3951	0.09291834186
3952	0.09291194948
3953	0.09290305003
3954	0.09289549283
3955	0.09289207951
3956	0.0928869957
3957	0.09288333891
3958	0.09287755334
3959	0.09287185463
3960	0.09286477393
3961	0.09285806712
3962	0.09285331671
3963	0.09284725671
3964	0.0928405032
3965	0.09283059715
3966	0.0928249074
3967	0.09281598496
3968	0.09281056559
3969	0.09280360044
3970	0.09279364945
3971	0.09278654896
3972	0.09278418763
3973	0.09277884237
3974	0.09277167134
3975	0.09276382294
3976	0.09275686729
3977	0.09275245795
3978	0.09274478572
3979	0.09273804305
3980	0.09272999953
3981	0.09272498219
3982	0.09271699238
3983	0.09270775334
3984	0.09269704983
3985	0.09269236933
3986	0.09268556603
3987	0.09267797741
3988	0.09267244116
3989	0.09266674192
3990	0.09265743163
3991	0.09265113247
3992	0.09264367547
3993	0.09263387012
3994	0.09262492868
3995	0.09261721527
3996	0.09260986623
3997	0.09260447954
3998	0.09259906309
3999	0.09259470596
4000	0.09258811596
4001	0.09258000669
4002	0.09257018548
4003	0.0925592169
4004	0.09255130346
4005	0.09254798435
4006	0.09253946574
4007	0.09253689921
4008	0.09253054834
4009	0.09252417513
4010	0.09251976681
4011	0.09251305877
4012	0.09250513663
4013	0.09249773464
4014	0.09249056523
4015	0.09247984566
4016	0.09247654637
4017	0.09247057608
4018	0.09245753487
4019	0.09245220122
4020	0.09244841183
4021	0.09244533019
4022	0.0924386908
4023	0.09243601575
4024	0.09242963712
4025	0.09242203459
4026	0.0924094854
4027	0.09240341641
4028	0.09239491911
4029	0.09239072225
4030	0.09238376289
4031	0.09237927294
4032	0.09237112166
4033	0.09236843005
4034	0.09236284304
4035	0.09235842986
4036	0.09235143705
4037	0.09233932385
4038	0.0923362166
4039	0.09232717895
4040	0.09232111373
4041	0.09231849927
4042	0.09231045812
4043	0.09230524454
4044	0.09230219461
4045	0.09229768722
4046	0.09228996009
4047	0.09228087232
4048	0.09227480449
4049	0.09226727454
4050	0.0922603735
4051	0.09225508902
4052	0.09225095609
4053	0.09224172856
4054	0.09223761296
4055	0.09222961364
4056	0.09222271493
4057	0.0922172743
4058	0.09220747797
4059	0.09220270884
4060	0.09219488815
4061	0.09218644732
4062	0.09217965402
4063	0.09217354017
4064	0.0921680098
4065	0.09216260863
4066	0.09215608429
4067	0.09215286178
4068	0.09214789591
4069	0.09214048249
4070	0.09213430738
4071	0.09212585972
4072	0.09211995364
4073	0.09211173274
4074	0.0921056578
4075	0.09210010609
4076	0.09209631409
4077	0.09208564271
4078	0.09207863222
4079	0.09207117909
4080	0.09206536095
4081	0.09205860284
4082	0.09205344441
4083	0.09204520261
4084	0.09203877978
4085	0.09203238283
4086	0.09202348362
4087	0.09201523101
4088	0.09200743752
4089	0.0919995376
4090	0.09199246775
4091	0.09198898008
4092	0.09198051947
4093	0.09197600366
4094	0.09196493876
4095	0.09195969921
4096	0.0919511369
4097	0.09194584833
4098	0.0919400346
4099	0.09193566475
4100	0.09193107992
4101	0.09192667537
4102	0.09192156283
4103	0.09191312417
4104	0.09191070473
4105	0.0919051281
4106	0.09189458101
4107	0.09188639918
4108	0.09188083781
4109	0.09186696311
4110	0.09186372417
4111	0.09185921372
4112	0.09185446768
4113	0.09184670179
4114	0.09184130446
4115	0.09183581741
4116	0.09182861412
4117	0.0918208596
4118	0.09181368256
4119	0.09180579012
4120	0.09179976552
4121	0.09179244804
4122	0.09178936364
4123	0.09178388237
4124	0.09177659723
4125	0.09177009975
4126	0.09176432903
4127	0.09175653213
4128	0.09174914635
4129	0.09174455883
4130	0.09174190976
4131	0.0917323921
4132	0.09172914588
4133	0.0917220851
4134	0.09171136243
4135	0.091705706
4136	0.0916970106
4137	0.09169017467
4138	0.09167843979
4139	0.09167405051
4140	0.09166859386
4141	0.0916609961
4142	0.0916543346
4143	0.09164908632
4144	0.09164151838
4145	0.09163613685
4146	0.09162875307
4147	0.09162111006
4148	0.09161145254
4149	0.09160436421
4150	0.09159956043
4151	0.09159015327
4152	0.09158527965
4153	0.09157789724
4154	0.09157256715
4155	0.09156323686
4156	0.09155516069
4157	0.09154983538
4158	0.09154183622
4159	0.09152818738
4160	0.09151910613
4161	0.0915127273
4162	0.09150316887
4163	0.09149725063
4164	0.09148863893
4165	0.0914845593
4166	0.09147621038
4167	0.09147107641
4168	0.09146371988
4169	0.09145287066
4170	0.09144427628
4171	0.09143816075
4172	0.0914335469
4173	0.09142879259
4174	0.09142311219
4175	0.09141667834
4176	0.09140883878
4177	0.0914013023
4178	0.09139491469
4179	0.09139092953
4180	0.09138409117
4181	0.09137563108
4182	0.09136806921
4183	0.09136187502
4184	0.09135801184
4185	0.09135219143
4186	0.0913408231
4187	0.09133010346
4188	0.0913256492
4189	0.09131733966
4190	0.09130945311
4191	0.09130548928
4192	0.09130044739
4193	0.09129540577
4194	0.0912917752
4195	0.09128569593
4196	0.09127816742
4197	0.09127021535
4198	0.09126374613
4199	0.09126005618
4200	0.09125487201
4201	0.09124848619
4202	0.09124538177
4203	0.09124018585
4204	0.09123218225
4205	0.09122345108
4206	0.09121511447
4207	0.09120924662
4208	0.09120360488
4209	0.09119440262
4210	0.09118721085
4211	0.09118084743
4212	0.09117398012
4213	0.09116838015
4214	0.09116373858
4215	0.09115744998
4216	0.0911525859
4217	0.09114751286
4218	0.09114311053
4219	0.09113927557
4220	0.09113508404
4221	0.09113069804
4222	0.09112250788
4223	0.09111546175
4224	0.09111225143
4225	0.0911064324
4226	0.09109936899
4227	0.09109238432
4228	0.09108186892
4229	0.09107445305
4230	0.09106836658
4231	0.09106097895
4232	0.09105804469
4233	0.09105383759
4234	0.09104854945
4235	0.09103752392
4236	0.09103084746
4237	0.09102358121
4238	0.09101743444
4239	0.09100885961
4240	0.09099816757
4241	0.09098795019
4242	0.09098173874
4243	0.09097679827
4244	0.09097061348
4245	0.09096195922
4246	0.09095653044
4247	0.09094935862
4248	0.09094361443
4249	0.09094061234
4250	0.09093249804
4251	0.09093142062
4252	0.09092277606
4253	0.0909167759
4254	0.09090600188
4255	0.09089764333
4256	0.09089303462
4257	0.09088455583
4258	0.09087777717
4259	0.09087551817
4260	0.09086855521
4261	0.09086312406
4262	0.09085650931
4263	0.09084992446
4264	0.09084268185
4265	0.09083697701
4266	0.09082987354
4267	0.09082028786
4268	0.09081827274
4269	0.09081317838
4270	0.09080739576
4271	0.09080148696
4272	0.0907967123
4273	0.09079447435
4274	0.09078503122
4275	0.09078017784
4276	0.09077538525
4277	0.09076979778
4278	0.09076320422
4279	0.09075602796
4280	0.09075048699
4281	0.09074259962
4282	0.09073684234
4283	0.09073147457
4284	0.09072366145
4285	0.09071421073
4286	0.09070676767
4287	0.09069942139
4288	0.09069435775
4289	0.09068767821
4290	0.09068279046
4291	0.09067676416
4292	0.09067272203
4293	0.09066817168
4294	0.09066175372
4295	0.09065810957
4296	0.09065176562
4297	0.09064563314
4298	0.09063860591
4299	0.09063250834
4300	0.09062341943
4301	0.09061952672
4302	0.0906117401
4303	0.09060317442
4304	0.0905975744
4305	0.09059167216
4306	0.09058514237
4307	0.0905807135
4308	0.09057561383
4309	0.09056491471
4310	0.09055766176
4311	0.09055382101
4312	0.0905478208
4313	0.09053996106
4314	0.09053495239
4315	0.0905290509
4316	0.09052110352
4317	0.09051519086
4318	0.09051250847
4319	0.09050539634
4320	0.09049707011
4321	0.09048989473
4322	0.09048222305
4323	0.09047396727
